step,cd_proxy,cl_proxy,mass,effective_re,tau,probe_vorticity,max_speed
2171,5.6613415986,0.0237370469,1.0030131378,100.000000,0.54628571,-0.0009288647,0.0780300394
2173,5.6588379713,0.0262535836,1.0030151224,100.000000,0.54628571,-0.0009332950,0.0780324266
2175,5.6566123476,0.0285225465,1.0030171063,100.000000,0.54628571,-0.0009377283,0.0780347212
2177,5.6546804256,0.0305190944,1.0030190856,100.000000,0.54628571,-0.0009421650,0.0780367958
2179,5.6530585663,0.0322201334,1.0030210562,100.000000,0.54628571,-0.0009466052,0.0780385285
2181,5.6517618850,0.0336051066,1.0030230140,100.000000,0.54628571,-0.0009510493,0.0780398086
2183,5.6508021226,0.0346568341,1.0030249549,100.000000,0.54628571,-0.0009554974,0.0780405416
2185,5.6501855353,0.0353623378,1.0030268746,100.000000,0.54628571,-0.0009599499,0.0780406528
2187,5.6499110473,0.0357135824,1.0030287690,100.000000,0.54628571,-0.0009644067,0.0780400905
2189,5.6499688813,0.0357080734,1.0030306343,100.000000,0.54628571,-0.0009688680,0.0780388266
2191,5.6503398226,0.0353492612,1.0030324665,100.000000,0.54628571,-0.0009733338,0.0780368569
2193,5.6509951955,0.0346467083,1.0030342624,100.000000,0.54628571,-0.0009778039,0.0780341995
2195,5.6518975465,0.0336159933,1.0030360190,100.000000,0.54628571,-0.0009822783,0.0780308930
2197,5.6530019525,0.0322783399,1.0030377338,100.000000,0.54628571,-0.0009867568,0.0780269928
2199,5.6542578140,0.0306599810,1.0030394052,100.000000,0.54628571,-0.0009912392,0.0780225678
2201,5.6556109620,0.0287912896,1.0030410318,100.000000,0.54628571,-0.0009957254,0.0780176968
2203,5.6570059020,0.0267057307,1.0030426133,100.000000,0.54628571,-0.0010002152,0.0780124646
2205,5.6583880388,0.0244387091,1.0030441500,100.000000,0.54628571,-0.0010047087,0.0780069582
2207,5.6597057645,0.0220263999,1.0030456426,100.000000,0.54628571,-0.0010092058,0.0780012639
2209,5.6609123365,0.0195046561,1.0030470927,100.000000,0.54628571,-0.0010137066,0.0779954640
2211,5.6619675148,0.0169080802,1.0030485023,100.000000,0.54628571,-0.0010182112,0.0779896343
2213,5.6628389585,0.0142693297,1.0030498737,100.000000,0.54628571,-0.0010227198,0.0779838417
2215,5.6635033948,0.0116187011,1.0030512096,100.000000,0.54628571,-0.0010272326,0.0779781427
2217,5.6639475663,0.0089839979,1.0030525128,100.000000,0.54628571,-0.0010317497,0.0779725819
2219,5.6641689438,0.0063906556,1.0030537862,100.000000,0.54628571,-0.0010362714,0.0779671911
2221,5.6641761573,0.0038620550,1.0030550326,100.000000,0.54628571,-0.0010407978,0.0779619887
2223,5.6639890728,0.0014199295,1.0030562546,100.000000,0.54628571,-0.0010453288,0.0779571058
2225,5.6636384231,-0.0009152446,1.0030574547,100.000000,0.54628571,-0.0010498645,0.0779524540
2227,5.6631648988,-0.0031239858,1.0030586351,100.000000,0.54628571,-0.0010544047,0.0779479629
2229,5.6626176383,-0.0051877657,1.0030597977,100.000000,0.54628571,-0.0010589492,0.0779436068
2231,5.6620520995,-0.0070892481,1.0030609441,100.000000,0.54628571,-0.0010634979,0.0779393562
2233,5.6615273696,-0.0088128212,1.0030620757,100.000000,0.54628571,-0.0010680507,0.0779351811
2235,5.6611030475,-0.0103453839,1.0030631936,100.000000,0.54628571,-0.0010726075,0.0779310544
2237,5.6608359076,-0.0116772993,1.0030642988,100.000000,0.54628571,-0.0010771683,0.0779269557
2239,5.6607766123,-0.0128033857,1.0030653921,100.000000,0.54628571,-0.0010817334,0.0779228737
2241,5.6609667669,-0.0137237943,1.0030664741,100.000000,0.54628571,-0.0010863031,0.0779188081
2243,5.6614366024,-0.0144446203,1.0030675455,100.000000,0.54628571,-0.0010908781,0.0779147714
2245,5.6622035217,-0.0149781120,1.0030686067,100.000000,0.54628571,-0.0010954589,0.0779107881
2247,5.6632716672,-0.0153423861,1.0030696583,100.000000,0.54628571,-0.0011000465,0.0779068948
2249,5.6646325613,-0.0155606076,1.0030707008,100.000000,0.54628571,-0.0011046415,0.0779031378
2251,5.6662667624,-0.0156596601,1.0030717348,100.000000,0.54628571,-0.0011092450,0.0778995709
2253,5.6681463737,-0.0156683923,1.0030727607,100.000000,0.54628571,-0.0011138575,0.0778962526
2255,5.6702381544,-0.0156155820,1.0030737791,100.000000,0.54628571,-0.0011184796,0.0778932424
2257,5.6725069280,-0.0155277984,1.0030747905,100.000000,0.54628571,-0.0011231116,0.0778905978
2259,5.6749189570,-0.0154273646,1.0030757956,100.000000,0.54628571,-0.0011277536,0.0778883707
2261,5.6774449630,-0.0153306180,1.0030767950,100.000000,0.54628571,-0.0011324055,0.0778866040
2263,5.6800625089,-0.0152466426,1.0030777893,100.000000,0.54628571,-0.0011370668,0.0778853287
2265,5.6827575274,-0.0151766009,1.0030787793,100.000000,0.54628571,-0.0011417369,0.0778845615
2267,5.6855248572,-0.0151137345,1.0030797660,100.000000,0.54628571,-0.0011464150,0.0778843016
2269,5.6883677417,-0.0150440321,1.0030807502,100.000000,0.54628571,-0.0011511002,0.0778845301
2271,5.6912963348,-0.0149474936,1.0030817330,100.000000,0.54628571,-0.0011557915,0.0778852077
2273,5.6943253479,-0.0147998604,1.0030827158,100.000000,0.54628571,-0.0011604881,0.0778862751
2275,5.6974710428,-0.0145746332,1.0030837000,100.000000,0.54628571,-0.0011651892,0.0778876533
2277,5.7007478358,-0.0142451767,1.0030846872,100.000000,0.54628571,-0.0011698942,0.0778892452
2279,5.7041648076,-0.0137867120,1.0030856792,100.000000,0.54628571,-0.0011746027,0.0778909380
2281,5.7077224294,-0.0131780214,1.0030866781,100.000000,0.54628571,-0.0011793145,0.0778926076
2283,5.7114097966,-0.0124027378,1.0030876859,100.000000,0.54628571,-0.0011840297,0.0778941231
2285,5.7152026247,-0.0114501482,1.0030887050,100.000000,0.54628571,-0.0011887487,0.0778953527
2287,5.7190622022,-0.0103155056,1.0030897378,100.000000,0.54628571,-0.0011934719,0.0778961701
2289,5.7229354223,-0.0089998969,1.0030907867,100.000000,0.54628571,-0.0011982001,0.0778964614
2291,5.7267559283,-0.0075097615,1.0030918541,100.000000,0.54628571,-0.0012029341,0.0778961310
2293,5.7304463211,-0.0058561777,1.0030929424,100.000000,0.54628571,-0.0012076748,0.0778951080
2295,5.7339212942,-0.0040540396,1.0030940537,100.000000,0.54628571,-0.0012124231,0.0778933504
2297,5.7370914859,-0.0021212341,1.0030951901,100.000000,0.54628571,-0.0012171797,0.0778908505
2299,5.7398677827,-0.0000779009,1.0030963532,100.000000,0.54628571,-0.0012219455,0.0778877299
2301,5.7421657706,0.0020541724,1.0030975445,100.000000,0.54628571,-0.0012267209,0.0778839493
2303,5.7439100210,0.0042520015,1.0030987650,100.000000,0.54628571,-0.0012315064,0.0778795965
2305,5.7450379103,0.0064917100,1.0031000153,100.000000,0.54628571,-0.0012363021,0.0778747849
2307,5.7455027123,0.0087487138,1.0031012955,100.000000,0.54628571,-0.0012411080,0.0778696477
2309,5.7452757641,0.0109978209,1.0031026053,100.000000,0.54628571,-0.0012459240,0.0778643303
2311,5.7443475833,0.0132132876,1.0031039441,100.000000,0.54628571,-0.0012507498,0.0778589821
2313,5.7427279004,0.0153688663,1.0031053106,100.000000,0.54628571,-0.0012555849,0.0778537484
2315,5.7404446580,0.0174378764,1.0031067034,100.000000,0.54628571,-0.0012604289,0.0778487627
2317,5.7375421066,0.0193933267,1.0031081207,100.000000,0.54628571,-0.0012652812,0.0778441396
2319,5.7340781869,0.0212081069,1.0031095605,100.000000,0.54628571,-0.0012701413,0.0778399698
2321,5.7301214321,0.0228552638,1.0031110206,100.000000,0.54628571,-0.0012750087,0.0778363164
2323,5.7257476330,0.0243083718,1.0031124989,100.000000,0.54628571,-0.0012798830,0.0778332140
2325,5.7210365047,0.0255419987,1.0031139931,100.000000,0.54628571,-0.0012847637,0.0778306694
2327,5.7160685603,0.0265322617,1.0031155013,100.000000,0.54628571,-0.0012896506,0.0778286640
2329,5.7109223521,0.0272574575,1.0031170217,100.000000,0.54628571,-0.0012945435,0.0778271589
2331,5.7056721905,0.0276987425,1.0031185529,100.000000,0.54628571,-0.0012994423,0.0778260999
2333,5.7003863949,0.0278408248,1.0031200936,100.000000,0.54628571,-0.0013043470,0.0778254242
2335,5.6951260861,0.0276726265,1.0031216432,100.000000,0.54628571,-0.0013092576,0.0778250664
2337,5.6899444859,0.0271878636,1.0031232012,100.000000,0.54628571,-0.0013141741,0.0778249647
2339,5.6848866639,0.0263854906,1.0031247678,100.000000,0.54628571,-0.0013190966,0.0778250655
2341,5.6799896510,0.0252699622,1.0031263434,100.000000,0.54628571,-0.0013240252,0.0778253275
2343,5.6752828269,0.0238512705,1.0031279286,100.000000,0.54628571,-0.0013289599,0.0778257232
2345,5.6707884893,0.0221447338,1.0031295245,100.000000,0.54628571,-0.0013339006,0.0778262404
2347,5.6665225143,0.0201705355,1.0031311322,100.000000,0.54628571,-0.0013388473,0.0778268806
2349,5.6624950302,0.0179530358,1.0031327529,100.000000,0.54628571,-0.0013438000,0.0778276567
2351,5.6587110395,0.0155199053,1.0031343879,100.000000,0.54628571,-0.0013487585,0.0778285899
2353,5.6551709498,0.0129011537,1.0031360382,100.000000,0.54628571,-0.0013537226,0.0778297054
2355,5.6518709973,0.0101281397,1.0031377047,100.000000,0.54628571,-0.0013586921,0.0778310273
2357,5.6488035739,0.0072326551,1.0031393880,100.000000,0.54628571,-0.0013636667,0.0778325745
2359,5.6459574943,0.0042461639,1.0031410883,100.000000,0.54628571,-0.0013686463,0.0778343556
2361,5.6433182572,0.0011992564,1.0031428053,100.000000,0.54628571,-0.0013736306,0.0778363654
2363,5.6408683636,-0.0018786525,1.0031445385,100.000000,0.54628571,-0.0013786194,0.0778385825
2365,5.6385877506,-0.0049593882,1.0031462867,100.000000,0.54628571,-0.0013836125,0.0778409670
2367,5.6364543833,-0.0080158857,1.0031480482,100.000000,0.54628571,-0.0013886098,0.0778434612
2369,5.6344450211,-0.0110219286,1.0031498212,100.000000,0.54628571,-0.0013936112,0.0778459905
2371,5.6325361442,-0.0139518408,1.0031516032,100.000000,0.54628571,-0.0013986167,0.0778484660
2373,5.6307049924,-0.0167802118,1.0031533915,100.000000,0.54628571,-0.0014036263,0.0778507885
2375,5.6289306452,-0.0194817281,1.0031551830,100.000000,0.54628571,-0.0014086403,0.0778528537
2377,5.6271950529,-0.0220311622,1.0031569745,100.000000,0.54628571,-0.0014136588,0.0778545566
2379,5.6254839255,-0.0244035457,1.0031587625,100.000000,0.54628571,-0.0014186820,0.0778557978
2381,5.6237873969,-0.0265745273,1.0031605436,100.000000,0.54628571,-0.0014237103,0.0778564880
2383,5.6221003977,-0.0285208941,1.0031623141,100.000000,0.54628571,-0.0014287440,0.0778565530
2385,5.6204227017,-0.0302212143,1.0031640706,100.000000,0.54628571,-0.0014337833,0.0778559369
2387,5.6187586409,-0.0316565492,1.0031658095,100.000000,0.54628571,-0.0014388285,0.0778546045
2389,5.6171165138,-0.0328111753,1.0031675275,100.000000,0.54628571,-0.0014438799,0.0778525619
2391,5.6155077427,-0.0336732564,1.0031692216,100.000000,0.54628571,-0.0014489375,0.0778498708
2393,5.6139458495,-0.0342354095,1.0031708888,100.000000,0.54628571,-0.0014540016,0.0778464721
2395,5.6124453381,-0.0344951183,1.0031725268,100.000000,0.54628571,-0.0014590720,0.0778424111
2397,5.6110205671,-0.0344549547,1.0031741333,100.000000,0.54628571,-0.0014641487,0.0778377488
2399,5.6096846969,-0.0341225868,1.0031757066,100.000000,0.54628571,-0.0014692317,0.0778325577
2401,5.6084487819,-0.0335105647,1.0031772455,100.000000,0.54628571,-0.0014743208,0.0778269191
2403,5.6073210624,-0.0326358932,1.0031787492,100.000000,0.54628571,-0.0014794159,0.0778209194
2405,5.6063064988,-0.0315194178,1.0031802173,100.000000,0.54628571,-0.0014845169,0.0778146469
2407,5.6054065680,-0.0301850641,1.0031816499,100.000000,0.54628571,-0.0014896237,0.0778081893
2409,5.6046193317,-0.0286589883,1.0031830477,100.000000,0.54628571,-0.0014947364,0.0778016316
2411,5.6039397684,-0.0269686988,1.0031844116,100.000000,0.54628571,-0.0014998551,0.0777950537
2413,5.6033603483,-0.0251422170,1.0031857428,100.000000,0.54628571,-0.0015049799,0.0777885698
2415,5.6028718178,-0.0232073356,1.0031870430,100.000000,0.54628571,-0.0015101110,0.0777822867
2417,5.6024641471,-0.0211910257,1.0031883139,100.000000,0.54628571,-0.0015152487,0.0777761949
2419,5.6021275812,-0.0191190219,1.0031895577,100.000000,0.54628571,-0.0015203933,0.0777703417
2421,5.6018537229,-0.0170155947,1.0031907762,100.000000,0.54628571,-0.0015255450,0.0777647643
2423,5.6016365666,-0.0149034934,1.0031919716,100.000000,0.54628571,-0.0015307040,0.0777594899
2425,5.6014733961,-0.0128040199,1.0031931459,100.000000,0.54628571,-0.0015358704,0.0777545360
2427,5.6013654625,-0.0107371775,1.0031943012,100.000000,0.54628571,-0.0015410442,0.0777499097
2429,5.6013183641,-0.0087218232,1.0031954393,100.000000,0.54628571,-0.0015462252,0.0777456089
2431,5.6013420742,-0.0067757574,1.0031965620,100.000000,0.54628571,-0.0015514132,0.0777416229
2433,5.6014505873,-0.0049156897,1.0031976708,100.000000,0.54628571,-0.0015566080,0.0777379332
2435,5.6016611924,-0.0031570418,1.0031987673,100.000000,0.54628571,-0.0015618093,0.0777345155
2437,5.6019934203,-0.0015135782,1.0031998528,100.000000,0.54628571,-0.0015670169,0.0777313410
2439,5.6024677495,0.0000031168,1.0032009284,100.000000,0.54628571,-0.0015722306,0.0777283788
2441,5.6031041891,0.0013842601,1.0032019953,100.000000,0.54628571,-0.0015774505,0.0777255973
2443,5.6039208753,0.0026245111,1.0032030544,100.000000,0.54628571,-0.0015826767,0.0777229667
2445,5.6049328234,0.0037225356,1.0032041066,100.000000,0.54628571,-0.0015879097,0.0777204607
2447,5.6061509661,0.0046813914,1.0032051526,100.000000,0.54628571,-0.0015931501,0.0777180577
2449,5.6075815786,0.0055086462,1.0032061930,100.000000,0.54628571,-0.0015983986,0.0777157422
2451,5.6092261498,0.0062161594,1.0032072284,100.000000,0.54628571,-0.0016036562,0.0777135052
2453,5.6110817085,0.0068194952,1.0032082594,100.000000,0.54628571,-0.0016089239,0.0777113450
2455,5.6131415599,0.0073369765,1.0032092862,100.000000,0.54628571,-0.0016142026,0.0777092662
2457,5.6153963415,0.0077884282,1.0032103093,100.000000,0.54628571,-0.0016194932,0.0777072793
2459,5.6178352667,0.0081937013,1.0032113288,100.000000,0.54628571,-0.0016247963,0.0777053995
2461,5.6204474042,0.0085710966,1.0032123448,100.000000,0.54628571,-0.0016301124,0.0777036450
2463,5.6232228299,0.0089358253,1.0032133575,100.000000,0.54628571,-0.0016354416,0.0777020349
2465,5.6261535036,0.0092986499,1.0032143669,100.000000,0.54628571,-0.0016407838,0.0777005871
2467,5.6292337433,0.0096648325,1.0032153729,100.000000,0.54628571,-0.0016461383,0.0776993154
2469,5.6324602122,0.0100334963,1.0032163755,100.000000,0.54628571,-0.0016515046,0.0776982277
2471,5.6358313818,0.0103974668,1.0032173750,100.000000,0.54628571,-0.0016568815,0.0776973233
2473,5.6393464864,0.0107436124,1.0032183713,100.000000,0.54628571,-0.0016622681,0.0776965905
2475,5.6430040383,0.0110536596,1.0032193648,100.000000,0.54628571,-0.0016676633,0.0776960061
2477,5.6468000253,0.0113054088,1.0032203559,100.000000,0.54628571,-0.0016730659,0.0776955340
2479,5.6507259486,0.0114742410,1.0032213455,100.000000,0.54628571,-0.0016784750,0.0776951256
2481,5.6547668921,0.0115347783,1.0032223345,100.000000,0.54628571,-0.0016838900,0.0776947211
2483,5.6588998228,0.0114625530,1.0032233241,100.000000,0.54628571,-0.0016893104,0.0776942516
2485,5.6630923171,0.0112355442,1.0032243159,100.000000,0.54628571,-0.0016947361,0.0776936424
2487,5.6673018835,0.0108354639,1.0032253119,100.000000,0.54628571,-0.0017001673,0.0776928171
2489,5.6714760077,0.0102487095,1.0032263141,100.000000,0.54628571,-0.0017056045,0.0776917017
2491,5.6755529902,0.0094669389,1.0032273249,100.000000,0.54628571,-0.0017110485,0.0776902293
2493,5.6794635783,0.0084872693,1.0032283469,100.000000,0.54628571,-0.0017165002,0.0776883452
2495,5.6831333250,0.0073121391,1.0032293826,100.000000,0.54628571,-0.0017219605,0.0776860101
2497,5.6864855380,0.0059488993,1.0032304348,100.000000,0.54628571,-0.0017274306,0.0776832037
2499,5.6894446266,0.0044092210,1.0032315061,100.000000,0.54628571,-0.0017329114,0.0776799269
2501,5.6919396137,0.0027084061,1.0032325988,100.000000,0.54628571,-0.0017384037,0.0776762021
2503,5.6939075600,0.0008646826,1.0032337151,100.000000,0.54628571,-0.0017439082,0.0776720730
2505,5.6952966513,-0.0011014523,1.0032348570,100.000000,0.54628571,-0.0017494253,0.0776676029
2507,5.6960687286,-0.0031677987,1.0032360260,100.000000,0.54628571,-0.0017549551,0.0776628712
2509,5.6962010865,-0.0053109099,1.0032372232,100.000000,0.54628571,-0.0017604976,0.0776579700
2511,5.6956874292,-0.0075064375,1.0032384493,100.000000,0.54628571,-0.0017660524,0.0776529994
2513,5.6945379470,-0.0097293795,1.0032397046,100.000000,0.54628571,-0.0017716190,0.0776480625
2515,5.6927785481,-0.0119542570,1.0032409888,100.000000,0.54628571,-0.0017771966,0.0776432610
2517,5.6904493473,-0.0141552473,1.0032423015,100.000000,0.54628571,-0.0017827844,0.0776386899
2519,5.6876025654,-0.0163063024,1.0032436416,100.000000,0.54628571,-0.0017883816,0.0776344343
2521,5.6843000299,-0.0183812806,1.0032450081,100.000000,0.54628571,-0.0017939874,0.0776305660
2523,5.6806104757,-0.0203541120,1.0032463994,100.000000,0.54628571,-0.0017996008,0.0776271408
2525,5.6766068394,-0.0221990154,1.0032478139,100.000000,0.54628571,-0.0018052211,0.0776241979
2527,5.6723637126,-0.0238907785,1.0032492501,100.000000,0.54628571,-0.0018108478,0.0776217595
2529,5.6679550785,-0.0254051037,1.0032507063,100.000000,0.54628571,-0.0018164802,0.0776198313
2531,5.6634524095,-0.0267190198,1.0032521807,100.000000,0.54628571,-0.0018221181,0.0776184045
2533,5.6589231554,-0.0278113496,1.0032536720,100.000000,0.54628571,-0.0018277611,0.0776174580
2535,5.6544296099,-0.0286632163,1.0032551788,100.000000,0.54628571,-0.0018334091,0.0776169608
2537,5.6500281103,-0.0292585653,1.0032567000,100.000000,0.54628571,-0.0018390619,0.0776168756
2539,5.6457685063,-0.0295846717,1.0032582346,100.000000,0.54628571,-0.0018447197,0.0776171614
2541,5.6416938240,-0.0296325964,1.0032597819,100.000000,0.54628571,-0.0018503823,0.0776177767
2543,5.6378400595,-0.0293975559,1.0032613417,100.000000,0.54628571,-0.0018560498,0.0776186814
2545,5.6342360437,-0.0288791672,1.0032629134,100.000000,0.54628571,-0.0018617224,0.0776198394
2547,5.6309033415,-0.0280815392,1.0032644971,100.000000,0.54628571,-0.0018673999,0.0776212192
2549,5.6278561679,-0.0270131890,1.0032660929,100.000000,0.54628571,-0.0018730825,0.0776227948
2551,5.6251013213,-0.0256867772,1.0032677007,100.000000,0.54628571,-0.0018787701,0.0776245450
2553,5.6226381556,-0.0241186734,1.0032693207,100.000000,0.54628571,-0.0018844626,0.0776264531
2555,5.6204586217,-0.0223283799,1.0032709530,100.000000,0.54628571,-0.0018901599,0.0776285044
2557,5.6185474216,-0.0203378604,1.0032725975,100.000000,0.54628571,-0.0018958618,0.0776306850
2559,5.6168823194,-0.0181708301,1.0032742541,100.000000,0.54628571,-0.0019015681,0.0776329792
2561,5.6154346525,-0.0158520709,1.0032759223,100.000000,0.54628571,-0.0019072784,0.0776353669
2563,5.6141700771,-0.0134068308,1.0032776015,100.000000,0.54628571,-0.0019129925,0.0776378216
2565,5.6130495680,-0.0108603542,1.0032792909,100.000000,0.54628571,-0.0019187099,0.0776403090
2567,5.6120306725,-0.0082375735,1.0032809892,100.000000,0.54628571,-0.0019244302,0.0776427853
2569,5.6110689955,-0.0055629658,1.0032826950,100.000000,0.54628571,-0.0019301530,0.0776451974
2571,5.6101198660,-0.0028605575,1.0032844067,100.000000,0.54628571,-0.0019358780,0.0776474833
2573,5.6091401138,-0.0001540377,1.0032861223,100.000000,0.54628571,-0.0019416047,0.0776495738
2575,5.6080898613,0.0025330715,1.0032878397,100.000000,0.54628571,-0.0019473330,0.0776513948
2577,5.6069342280,0.0051772463,1.0032895564,100.000000,0.54628571,-0.0019530625,0.0776528705
2579,5.6056448384,0.0077548499,1.0032912700,100.000000,0.54628571,-0.0019587931,0.0776539269
2581,5.6042010339,0.0102421234,1.0032929779,100.000000,0.54628571,-0.0019645247,0.0776544957
